25
25
25
55
25
35
35
65
35
45
15
55
55
125
35
45
35
15
45
35
15
35
25
70
15
45
60
70
70
85
65
50
45
15
25
55
40
35
35
95
45
15
40
100
25
70
70
120
40
15
50
70
25
30
115
40
25
70
35
35
35
15
25
75
145
30
45
15
50
45
25
45
25
60
25
45
25
55
70
55
70
80
45
100
55
55
55
40
140
120
130
40
200
65
95
15
25
65
25
45
25
105
55
25
95
15
65
35
125
60
25
35
30
50
25
40
0
40
65
45
65
15
25
70
25
80
110
105
100
120
40
125
75
75
90
40
35
35
60
40
50
55
70
35
70
35
35
65
55
40
60
35
35
35
80
115
45
25
65
55
40
15
120
15
60
25
25
25
80
15
35
70
25
90
25
45
50
45
20
90
45
40
45
25
90
60
75
45
45
45
80
15
65
45
100
15
35
45
105
30
15
55
50
45
60
40
110
90
25
55
45
45
45
35
110
55
35
45
60
55
20
45
25
45
